ID,A/B,Dwell A,Dwell B,UD(AB),DU(AB),UU(AB),DD(AB),ID,A/B2,Dwell A2,Dwell B2,UD(AB2),DU(AB2),UU(AB2),DD(AB2)
441582, [t|h],700416.0,1128704.0,2755328.0,4584448.0,3884032.0,3455744.0,441582, [i|n],694912.0,1159936.0,1202944.0,3057792.0,2362880.0,1897856.0
441582, [t|h],1000576.0,1107968.0,270464.0,2379008.0,1378432.0,1271040.0,441582, [i|n],582784.0,1007744.0,1094144.0,2684672.0,2101888.0,1676928.0
441582, [t|h],990592.0,1152768.0,287488.0,2430848.0,1440256.0,1278080.0,441582, [i|n],687232.0,706560.0,942848.0,2336640.0,1649408.0,1630080.0
441582, [t|h],1481216.0,1150336.0,7271808.0,9903360.0,8422144.0,8753024.0,441582, [i|n],1036288.0,1259136.0,625280.0,2920704.0,1884416.0,1661568.0
441582, [t|h],1053440.0,1467776.0,3621632.0,6142848.0,5089408.0,4675072.0,441582, [i|n],706816.0,1097216.0,972032.0,2776064.0,2069248.0,1678848.0
441582, [t|h],1095040.0,736256.0,419840.0,2251136.0,1156096.0,1514880.0,441582, [i|n],478848.0,1026560.0,834816.0,2340224.0,1861376.0,1313664.0
441582, [t|h],1070336.0,1100544.0,800256.0,2971136.0,1900800.0,1870592.0,441582, [i|n],1111680.0,1112320.0,901504.0,3125504.0,2013824.0,2013184.0
441582, [t|h],1028608.0,1001984.0,690560.0,2721152.0,1692544.0,1719168.0,441582, [i|n],706048.0,1156096.0,1454720.0,3316864.0,2610816.0,2160768.0
441582, [t|h],1597312.0,1094400.0,2286592.0,4978304.0,3380992.0,3883904.0,441582, [i|n],975104.0,991488.0,1094528.0,3061120.0,2086016.0,2069632.0
441582, [t|h],659200.0,1131264.0,160000.0,1950464.0,1291264.0,819200.0,441582, [i|n],1103232.0,1096448.0,924800.0,3124480.0,2021248.0,2028032.0
441582, [t|h],1085056.0,1110016.0,80000.0,2275072.0,1190016.0,1165056.0,441582, [i|n],748416.0,731776.0,782592.0,2262784.0,1514368.0,1531008.0
441582, [t|h],1093504.0,753536.0,476800.0,2323840.0,1230336.0,1570304.0,441582, [i|n],791552.0,964864.0,932480.0,2688896.0,1897344.0,1724032.0
441582, [t|h],1012096.0,1121920.0,202112.0,2336128.0,1324032.0,1214208.0,441582, [i|n],740224.0,747904.0,762496.0,2250624.0,1510400.0,1502720.0
441582, [t|h],600192.0,701952.0,4092800.0,5394944.0,4794752.0,4692992.0,441582, [i|n],1067264.0,1080064.0,1830016.0,3977344.0,2910080.0,2897280.0
441582, [t|h],655232.0,989952.0,275712.0,1920896.0,1265664.0,930944.0,441582, [i|n],639744.0,719616.0,757632.0,2116992.0,1477248.0,1397376.0
441582, [t|h],715264.0,1101696.0,330496.0,2147456.0,1432192.0,1045760.0,441582, [i|n],732416.0,722304.0,762368.0,2217088.0,1484672.0,1494784.0
441582, [t|h],1091072.0,1080320.0,830848.0,3002240.0,1911168.0,1921920.0,441582, [i|n],738176.0,1107712.0,2487168.0,4333056.0,3594880.0,3225344.0
441582, [t|h],628480.0,607616.0,432256.0,1668352.0,1039872.0,1060736.0,441582, [i|n],667648.0,731520.0,884864.0,2284032.0,1616384.0,1552512.0
441582, [t|h],1068672.0,1803776.0,939136.0,3811584.0,2742912.0,2007808.0,441582, [i|n],745472.0,741760.0,638080.0,2125312.0,1379840.0,1383552.0
441582, [t|h],663296.0,956544.0,514176.0,2134016.0,1470720.0,1177472.0,441582, [i|n],639360.0,1058304.0,602880.0,2300544.0,1661184.0,1242240.0
441582, [t|h],1165440.0,1451264.0,1554304.0,4171008.0,3005568.0,2719744.0,441582, [i|n],1081728.0,1481472.0,560000.0,3123200.0,2041472.0,1641728.0
441582, [t|h],278016.0,999808.0,680832.0,1958656.0,1680640.0,958848.0,441582, [i|n],706944.0,1106048.0,809472.0,2622464.0,1915520.0,1516416.0
441582, [t|h],624512.0,679936.0,563456.0,1867904.0,1243392.0,1187968.0,441582, [i|n],1060864.0,1070208.0,1093760.0,3224832.0,2163968.0,2154624.0
441582, [t|h],1086464.0,1107840.0,395136.0,2589440.0,1502976.0,1481600.0,441582, [i|n],732416.0,1067904.0,1992832.0,3793152.0,3060736.0,2725248.0
441582, [t|h],1102720.0,1448320.0,700928.0,3251968.0,2149248.0,1803648.0,441582, [i|n],685824.0,1044736.0,847744.0,2578304.0,1892480.0,1533568.0
441582, [t|h],1022592.0,1045632.0,470784.0,2539008.0,1516416.0,1493376.0,441582, [i|n],738944.0,688768.0,557312.0,1985024.0,1246080.0,1296256.0
441582, [t|h],1377280.0,1055488.0,858112.0,3290880.0,1913600.0,2235392.0,441582, [i|n],716416.0,1143040.0,618112.0,2477568.0,1761152.0,1334528.0
441582, [t|h],1005184.0,733824.0,431744.0,2170752.0,1165568.0,1436928.0,441582, [i|n],728448.0,1419904.0,625024.0,2773376.0,2044928.0,1353472.0
441582, [t|h],731904.0,1124736.0,1098880.0,2955520.0,2223616.0,1830784.0,441582, [i|n],717312.0,1087488.0,541568.0,2346368.0,1629056.0,1258880.0
441582, [t|h],785664.0,819712.0,779392.0,2384768.0,1599104.0,1565056.0,441582, [i|n],707840.0,1139968.0,686592.0,2534400.0,1826560.0,1394432.0
441582, [t|h],1065472.0,1092736.0,2050432.0,4208640.0,3143168.0,3115904.0,441582, [i|n],1044480.0,1045888.0,693248.0,2783616.0,1739136.0,1737728.0
441582, [t|h],1002368.0,1101440.0,353024.0,2456832.0,1454464.0,1355392.0,441582, [i|n],685184.0,998400.0,647936.0,2331520.0,1646336.0,1333120.0
441582, [t|h],1098496.0,732800.0,217216.0,2048512.0,950016.0,1315712.0,441582, [i|n],1078784.0,1547392.0,468992.0,3095168.0,2016384.0,1547776.0
441582, [t|h],782976.0,1173888.0,1384960.0,3341824.0,2558848.0,2167936.0,441582, [i|n],676352.0,1164160.0,625664.0,2466176.0,1789824.0,1302016.0
441582, [t|h],1082752.0,1083392.0,469504.0,2635648.0,1552896.0,1552256.0,441582, [i|n],734336.0,1095168.0,800128.0,2629632.0,1895296.0,1534464.0
441582, [t|h],1013376.0,1001728.0,1134080.0,3149184.0,2135808.0,2147456.0,441582, [i|n],710016.0,1855104.0,937472.0,3502592.0,2792576.0,1647488.0
441582, [t|h],591488.0,1511680.0,448128.0,2551296.0,1959808.0,1039616.0,441582, [i|n],742272.0,750976.0,937216.0,2430464.0,1688192.0,1679488.0
441582, [t|h],1101056.0,1106432.0,175360.0,2382848.0,1281792.0,1276416.0,441582, [i|n],716672.0,710656.0,769408.0,2196736.0,1480064.0,1486080.0
441582, [t|h],751360.0,1099904.0,1212800.0,3064064.0,2312704.0,1964160.0,441582, [i|n],645376.0,1120512.0,379264.0,2145152.0,1499776.0,1024640.0
441582, [t|h],1169408.0,1233152.0,842880.0,3245440.0,2076032.0,2012288.0,441582, [i|n],738944.0,634368.0,854272.0,2227584.0,1488640.0,1593216.0
441582, [t|h],1156224.0,1323648.0,484480.0,2964352.0,1808128.0,1640704.0,441582, [i|n],845824.0,835456.0,626048.0,2307328.0,1461504.0,1471872.0
441582, [t|h],669312.0,1039360.0,572416.0,2281088.0,1611776.0,1241728.0,441582, [i|n],746112.0,1813248.0,780032.0,3339392.0,2593280.0,1526144.0
441582, [t|h],1151232.0,1099392.0,312576.0,2563200.0,1411968.0,1463808.0,441582, [i|n],699136.0,1005056.0,765568.0,2469760.0,1770624.0,1464704.0
441582, [t|h],1314688.0,1000960.0,1094528.0,3410176.0,2095488.0,2409216.0,441582, [i|n],1076992.0,1108352.0,634880.0,2820224.0,1743232.0,1711872.0
441582, [t|h],1074944.0,1065344.0,511616.0,2651904.0,1576960.0,1586560.0,441582, [i|n],564096.0,678784.0,651136.0,1894016.0,1329920.0,1215232.0
441582, [t|h],738432.0,1106048.0,489856.0,2334336.0,1595904.0,1228288.0,441582, [i|n],707072.0,1107968.0,709120.0,2524160.0,1817088.0,1416192.0
441582, [t|h],727424.0,390784.0,551424.0,1669632.0,942208.0,1278848.0,441582, [i|n],814464.0,1453056.0,1345792.0,3613312.0,2798848.0,2160256.0
441582, [t|h],645632.0,723200.0,551936.0,1920768.0,1275136.0,1197568.0,441582, [i|n],676736.0,1099264.0,1004544.0,2780544.0,2103808.0,1681280.0
441582, [t|h],1003264.0,1157888.0,883200.0,3044352.0,2041088.0,1886464.0,441582, [i|n],720256.0,740096.0,609920.0,2070272.0,1350016.0,1330176.0
441582, [t|h],981504.0,999936.0,182272.0,2163712.0,1182208.0,1163776.0,441582, [i|n],376192.0,765184.0,1101824.0,2243200.0,1867008.0,1478016.0
441582, [t|h],335872.0,1130112.0,331264.0,1797248.0,1461376.0,667136.0,441582, [i|n],706304.0,702080.0,976384.0,2384768.0,1678464.0,1682688.0
441582, [t|h],1115264.0,1071616.0,534656.0,2721536.0,1606272.0,1649920.0,441582, [i|n],665600.0,770432.0,679168.0,2115200.0,1449600.0,1344768.0
441582, [t|h],1102976.0,1099520.0,1100672.0,3303168.0,2200192.0,2203648.0,441582, [i|n],1084288.0,1097088.0,982016.0,3163392.0,2079104.0,2066304.0
441582, [t|h],680576.0,1151616.0,313600.0,2145792.0,1465216.0,994176.0,441582, [i|n],414848.0,702336.0,1440896.0,2558080.0,2143232.0,1855744.0
441582, [t|h],358016.0,1506048.0,910080.0,2774144.0,2416128.0,1268096.0,441582, [i|n],643072.0,1001600.0,765952.0,2410624.0,1767552.0,1409024.0
441582, [t|h],1220352.0,1005696.0,2109184.0,4335232.0,3114880.0,3329536.0,441582, [i|n],607232.0,1462784.0,2487424.0,4557440.0,3950208.0,3094656.0
441582, [t|h],1088640.0,1096576.0,1302272.0,3487488.0,2398848.0,2390912.0,441582, [i|n],797056.0,824192.0,674432.0,2295680.0,1498624.0,1471488.0
441582, [t|h],630144.0,1121024.0,300672.0,2051840.0,1421696.0,930816.0,441582, [i|n],726272.0,1038848.0,563072.0,2328192.0,1601920.0,1289344.0
441582, [t|h],1095168.0,719744.0,519296.0,2334208.0,1239040.0,1614464.0,441582, [i|n],730368.0,1450880.0,2592512.0,4773760.0,4043392.0,3322880.0
441582, [t|h],1154176.0,1254144.0,625024.0,3033344.0,1879168.0,1779200.0,441582, [i|n],1070720.0,1080192.0,869504.0,3020416.0,1949696.0,1940224.0
441582, [t|h],727808.0,1022976.0,322304.0,2073088.0,1345280.0,1050112.0,441582, [i|n],1358848.0,1027712.0,958080.0,3344640.0,1985792.0,2316928.0
441582, [t|h],998144.0,782208.0,225920.0,2006272.0,1008128.0,1224064.0,441582, [i|n],267392.0,749056.0,858240.0,1874688.0,1607296.0,1125632.0
441582, [t|h],1120000.0,736512.0,522368.0,2378880.0,1258880.0,1642368.0,441582, [i|n],735104.0,725120.0,580096.0,2040320.0,1305216.0,1315200.0
441582, [t|h],1102208.0,726528.0,790912.0,2619648.0,1517440.0,1893120.0,441582, [i|n],360064.0,1107072.0,1328896.0,2796032.0,2435968.0,1688960.0
441582, [t|h],1336192.0,1075072.0,623488.0,3034752.0,1698560.0,1959680.0,441582, [i|n],1108736.0,1124992.0,874624.0,3108352.0,1999616.0,1983360.0
441582, [t|h],388864.0,1041408.0,930176.0,2360448.0,1971584.0,1319040.0,441582, [i|n],1079936.0,755072.0,725120.0,2560128.0,1480192.0,1805056.0
441582, [t|h],1009408.0,1031552.0,558208.0,2599168.0,1589760.0,1567616.0,441582, [i|n],809856.0,711936.0,1018880.0,2540672.0,1730816.0,1828736.0
441582, [t|h],993664.0,1062656.0,1999616.0,4055936.0,3062272.0,2993280.0,441582, [i|n],638208.0,980608.0,654464.0,2273280.0,1635072.0,1292672.0
441582, [t|h],1083648.0,1221376.0,313472.0,2618496.0,1534848.0,1397120.0,441582, [i|n],727296.0,809728.0,797952.0,2334976.0,1607680.0,1525248.0
441582, [t|h],667136.0,1116544.0,338304.0,2121984.0,1454848.0,1005440.0,441582, [i|n],1101312.0,1459328.0,610048.0,3170688.0,2069376.0,1711360.0
441582, [t|h],625792.0,1097088.0,872704.0,2595584.0,1969792.0,1498496.0,441582, [i|n],1164672.0,628352.0,846592.0,2639616.0,1474944.0,2011264.0
441582, [t|h],380288.0,1031168.0,708864.0,2120320.0,1740032.0,1089152.0,441582, [i|n],697344.0,736512.0,1034496.0,2468352.0,1771008.0,1731840.0
441582, [t|h],1081856.0,1070336.0,352640.0,2504832.0,1422976.0,1434496.0,441582, [i|n],751744.0,1121536.0,448000.0,2321280.0,1569536.0,1199744.0
441582, [t|h],620032.0,733568.0,631680.0,1985280.0,1365248.0,1251712.0,441582, [i|n],350336.0,740096.0,960128.0,2050560.0,1700224.0,1310464.0
441582, [t|h],676736.0,1037824.0,1462144.0,3176704.0,2499968.0,2138880.0,441582, [i|n],1088384.0,1143424.0,731776.0,2963584.0,1875200.0,1820160.0
441582, [t|h],1155968.0,819456.0,681344.0,2656768.0,1500800.0,1837312.0,441582, [i|n],1141760.0,1004288.0,625024.0,2771072.0,1629312.0,1766784.0
441582, [t|h],1481344.0,1476608.0,2050816.0,5008768.0,3527424.0,3532160.0,441582, [i|n],736512.0,730752.0,866688.0,2333952.0,1597440.0,1603200.0
441582, [t|h],1085184.0,1454592.0,317696.0,2857472.0,1772288.0,1402880.0,441582, [i|n],1161088.0,1029760.0,496000.0,2686848.0,1525760.0,1657088.0
441582, [t|h],633344.0,1084544.0,385664.0,2103552.0,1470208.0,1019008.0,441582, [i|n],731008.0,729728.0,1137792.0,2598528.0,1867520.0,1868800.0
441582, [t|h],1022976.0,1023744.0,313600.0,2360320.0,1337344.0,1336576.0,441582, [i|n],705664.0,718080.0,837120.0,2260864.0,1555200.0,1542784.0
441582, [t|h],998272.0,1002624.0,312704.0,2313600.0,1315328.0,1310976.0,441582, [i|n],712704.0,1108224.0,534784.0,2355712.0,1643008.0,1247488.0
441582, [t|h],718848.0,1105536.0,872960.0,2697344.0,1978496.0,1591808.0,441582, [i|n],733056.0,1102080.0,1167104.0,3002240.0,2269184.0,1900160.0
441582, [t|h],1011712.0,1134080.0,370048.0,2515840.0,1504128.0,1381760.0,441582, [i|n],1092224.0,1096448.0,759680.0,2948352.0,1856128.0,1851904.0
441582, [t|h],685952.0,1017472.0,298112.0,2001536.0,1315584.0,984064.0,441582, [i|n],1065216.0,1473280.0,468608.0,3007104.0,1941888.0,1533824.0
441582, [t|h],635136.0,1447424.0,754176.0,2836736.0,2201600.0,1389312.0,441582, [i|n],635904.0,1096448.0,500096.0,2232448.0,1596544.0,1136000.0
441582, [t|h],1098112.0,1466752.0,1423360.0,3988224.0,2890112.0,2521472.0,441582, [i|n],685824.0,796416.0,2960000.0,4442240.0,3756416.0,3645824.0
441582, [t|h],729472.0,747904.0,453376.0,1930752.0,1201280.0,1182848.0,441582, [i|n],872960.0,735104.0,453376.0,2061440.0,1188480.0,1326336.0
441582, [t|h],756224.0,1232512.0,256768.0,2245504.0,1489280.0,1012992.0,441582, [i|n],1080064.0,1097600.0,729344.0,2907008.0,1826944.0,1809408.0
441582, [t|h],747264.0,753024.0,530304.0,2030592.0,1283328.0,1277568.0,441582, [i|n],1094272.0,833536.0,294656.0,2222464.0,1128192.0,1388928.0
441582, [t|h],1099264.0,1166848.0,974592.0,3240704.0,2141440.0,2073856.0,441582, [i|n],1126016.0,1121280.0,879232.0,3126528.0,2000512.0,2005248.0
441582, [t|h],651904.0,1172224.0,668672.0,2492800.0,1840896.0,1320576.0,441582, [i|n],697216.0,963712.0,383360.0,2044288.0,1347072.0,1080576.0
441582, [t|h],1067392.0,1074560.0,524672.0,2666624.0,1599232.0,1592064.0,441582, [i|n],711040.0,732160.0,900096.0,2343296.0,1632256.0,1611136.0
441582, [t|h],376448.0,1469056.0,1093376.0,2938880.0,2562432.0,1469824.0,441582, [i|n],712960.0,709888.0,1033600.0,2456448.0,1743488.0,1746560.0
441582, [t|h],637440.0,727680.0,410752.0,1775872.0,1138432.0,1048192.0,441582, [i|n],870528.0,761344.0,984576.0,2616448.0,1745920.0,1855104.0
441582, [t|h],1000960.0,950656.0,773888.0,2725504.0,1724544.0,1774848.0,441582, [i|n],873216.0,734976.0,613504.0,2221696.0,1348480.0,1486720.0
441582, [t|h],1072640.0,1120896.0,339968.0,2533504.0,1460864.0,1412608.0,441582, [i|n],779264.0,885120.0,1726336.0,3390720.0,2611456.0,2505600.0
441582, [t|h],732032.0,1082240.0,631168.0,2445440.0,1713408.0,1363200.0,441582, [i|n],648064.0,1096320.0,416640.0,2161024.0,1512960.0,1064704.0
441582, [t|h],1096832.0,1090816.0,552576.0,2740224.0,1643392.0,1649408.0,441582, [i|n],313728.0,1063168.0,656256.0,2033152.0,1719424.0,969984.0
441582, [t|h],654592.0,1102080.0,732288.0,2488960.0,1834368.0,1386880.0,441582, [i|n],972416.0,824960.0,10388608.0,12185984.0,11213568.0,11361024.0
441582, [t|h],1172480.0,1095040.0,179968.0,2447488.0,1275008.0,1352448.0,441582, [i|n],1100544.0,1104512.0,862720.0,3067776.0,1967232.0,1963264.0
441582, [t|h],997632.0,1090688.0,219648.0,2307968.0,1310336.0,1217280.0,441582, [i|n],734080.0,791424.0,1033088.0,2558592.0,1824512.0,1767168.0
441582, [t|h],1050624.0,1108352.0,468608.0,2627584.0,1576960.0,1519232.0,441582, [i|n],723200.0,1108864.0,769536.0,2601600.0,1878400.0,1492736.0
441582, [t|h],999424.0,1473408.0,375040.0,2847872.0,1848448.0,1374464.0,441582, [i|n],728192.0,696832.0,900992.0,2326016.0,1597824.0,1629184.0
441582, [t|h],657280.0,1088768.0,275456.0,2021504.0,1364224.0,932736.0,441582, [i|n],719872.0,948352.0,608768.0,2276992.0,1557120.0,1328640.0
441582, [t|h],1069952.0,1199744.0,486528.0,2756224.0,1686272.0,1556480.0,441582, [i|n],667648.0,1076224.0,755328.0,2499200.0,1831552.0,1422976.0
441582, [t|h],517376.0,1181824.0,937600.0,2636800.0,2119424.0,1454976.0,441582, [i|n],712448.0,1022720.0,579456.0,2314624.0,1602176.0,1291904.0
441582, [t|h],652800.0,1097344.0,518016.0,2268160.0,1615360.0,1170816.0,441582, [i|n],946816.0,1117952.0,514432.0,2579200.0,1632384.0,1461248.0
441582, [t|h],1412864.0,1090432.0,398208.0,2901504.0,1488640.0,1811072.0,441582, [i|n],743168.0,1113856.0,477056.0,2334080.0,1590912.0,1220224.0
441582, [t|h],1073408.0,1103488.0,1173504.0,3350400.0,2276992.0,2246912.0,441582, [i|n],725376.0,713856.0,740224.0,2179456.0,1454080.0,1465600.0
441582, [t|h],1416192.0,1481600.0,2493184.0,5390976.0,3974784.0,3909376.0,441582, [i|n],711552.0,1095808.0,1468160.0,3275520.0,2563968.0,2179712.0
441582, [t|h],415232.0,743936.0,983936.0,2143104.0,1727872.0,1399168.0,441582, [i|n],707456.0,1076352.0,551296.0,2335104.0,1627648.0,1258752.0
441582, [t|h],725376.0,1035008.0,502400.0,2262784.0,1537408.0,1227776.0,441582, [i|n],710144.0,1050752.0,864640.0,2625536.0,1915392.0,1574784.0
441582, [t|h],955136.0,1162496.0,574080.0,2691712.0,1736576.0,1529216.0,441582, [i|n],767104.0,1157376.0,864000.0,2788480.0,2021376.0,1631104.0
441582, [t|h],988416.0,1130496.0,848640.0,2967552.0,1979136.0,1837056.0,441582, [i|n],1241344.0,1119744.0,901376.0,3262464.0,2021120.0,2142720.0
441582, [t|h],668672.0,745216.0,721536.0,2135424.0,1466752.0,1390208.0,441582, [i|n],904448.0,1057024.0,776960.0,2738432.0,1833984.0,1681408.0
441582, [t|h],404608.0,1005056.0,770944.0,2180608.0,1776000.0,1175552.0,441582, [i|n],708352.0,1014400.0,673408.0,2396160.0,1687808.0,1381760.0
441582, [t|h],710144.0,1075328.0,870528.0,2656000.0,1945856.0,1580672.0,441582, [i|n],721408.0,1222784.0,695040.0,2639232.0,1917824.0,1416448.0
441582, [t|h],1000320.0,1081344.0,376064.0,2457728.0,1457408.0,1376384.0,441582, [i|n],754944.0,709504.0,740864.0,2205312.0,1450368.0,1495808.0
441582, [t|h],999936.0,623232.0,371840.0,1995008.0,995072.0,1371776.0,441582, [i|n],1089280.0,1079936.0,484480.0,2653696.0,1564416.0,1573760.0
441582, [t|h],1195136.0,1208192.0,468864.0,2872192.0,1677056.0,1664000.0,441582, [i|n],1098752.0,724352.0,621824.0,2444928.0,1346176.0,1720576.0
441582, [t|h],1097216.0,714496.0,1052800.0,2864512.0,1767296.0,2150016.0,441582, [i|n],1079296.0,1083008.0,642176.0,2804480.0,1725184.0,1721472.0
441582, [t|h],1105792.0,1081728.0,275840.0,2463360.0,1357568.0,1381632.0,441582, [i|n],1153280.0,1093504.0,2196224.0,4443008.0,3289728.0,3349504.0
441582, [t|h],1007488.0,1150720.0,156544.0,2314752.0,1307264.0,1164032.0,441582, [i|n],683520.0,1101568.0,668288.0,2453376.0,1769856.0,1351808.0
441582, [t|h],1402240.0,580480.0,912256.0,2894976.0,1492736.0,2314496.0,441582, [i|n],638720.0,1100160.0,670208.0,2409088.0,1770368.0,1308928.0
441582, [t|h],690176.0,1019520.0,626048.0,2335744.0,1645568.0,1316224.0,441582, [i|n],1062912.0,1090048.0,685952.0,2838912.0,1776000.0,1748864.0
441582, [t|h],1070976.0,1086208.0,930176.0,3087360.0,2016384.0,2001152.0,441582, [i|n],667520.0,638080.0,700800.0,2006400.0,1338880.0,1368320.0
441582, [t|h],597376.0,857088.0,1249920.0,2704384.0,2107008.0,1847296.0,441582, [i|n],715904.0,1095808.0,470400.0,2282112.0,1566208.0,1186304.0
441582, [t|h],1443584.0,730240.0,542080.0,2715904.0,1272320.0,1985664.0,441582, [i|n],1100928.0,1250048.0,1080320.0,3431296.0,2330368.0,2181248.0
441582, [t|h],664576.0,1158400.0,572800.0,2395776.0,1731200.0,1237376.0,441582, [i|n],1084032.0,1049344.0,370432.0,2503808.0,1419776.0,1454464.0
441582, [t|h],664192.0,853120.0,313600.0,1830912.0,1166720.0,977792.0,441582, [i|n],701824.0,1180800.0,809472.0,2692096.0,1990272.0,1511296.0
441582, [t|h],1080576.0,1120896.0,1881728.0,4083200.0,3002624.0,2962304.0,441582, [i|n],1165568.0,402816.0,1225344.0,2793728.0,1628160.0,2390912.0
441582, [t|h],1096064.0,1093888.0,163328.0,2353280.0,1257216.0,1259392.0,441582, [i|n],1069824.0,1108224.0,2263680.0,4441728.0,3371904.0,3333504.0
441582, [t|h],1000320.0,625920.0,375680.0,2001920.0,1001600.0,1376000.0,441582, [i|n],1098880.0,1030784.0,561024.0,2690688.0,1591808.0,1659904.0
441582, [t|h],1152640.0,1133696.0,468736.0,2755072.0,1602432.0,1621376.0,441582, [i|n],1455232.0,669056.0,23168.0,2147456.0,692224.0,1478400.0
441582, [t|h],1098368.0,1506944.0,627456.0,3232768.0,2134400.0,1725824.0,441582, [i|n],1100160.0,1123712.0,696832.0,2920704.0,1820544.0,1796992.0
441582, [t|h],1527040.0,1101184.0,397440.0,3025664.0,1498624.0,1924480.0,441582, [i|n],846848.0,731904.0,708224.0,2286976.0,1440128.0,1555072.0
441582, [t|h],1203840.0,1528320.0,595200.0,3327360.0,2123520.0,1799040.0,441582, [i|n],663296.0,714496.0,896512.0,2274304.0,1611008.0,1559808.0
441582, [t|h],639488.0,721792.0,688512.0,2049792.0,1410304.0,1328000.0,441582, [i|n],1098368.0,1065728.0,512000.0,2676096.0,1577728.0,1610368.0
441582, [t|h],1074944.0,1052416.0,455936.0,2583296.0,1508352.0,1530880.0,441582, [i|n],730112.0,658048.0,835200.0,2223360.0,1493248.0,1565312.0
441582, [t|h],651648.0,745600.0,699904.0,2097152.0,1445504.0,1351552.0,441582, [i|n],772992.0,813184.0,920064.0,2506240.0,1733248.0,1693056.0
441582, [t|h],359936.0,1834624.0,865920.0,3060480.0,2700544.0,1225856.0,441582, [i|n],715776.0,1096448.0,504960.0,2317184.0,1601408.0,1220736.0
441582, [t|h],1133952.0,1497344.0,1255168.0,3886464.0,2752512.0,2389120.0,441582, [i|n],611968.0,927360.0,935936.0,2475264.0,1863296.0,1547904.0
441582, [t|h],1131008.0,1092352.0,475648.0,2699008.0,1568000.0,1606656.0,441582, [i|n],755200.0,1188224.0,531584.0,2475008.0,1719808.0,1286784.0
441582, [t|h],1068416.0,1107328.0,711168.0,2886912.0,1818496.0,1779584.0,441582, [i|n],740224.0,1068672.0,831744.0,2640640.0,1900416.0,1571968.0
441582, [t|h],1029760.0,1060096.0,612096.0,2701952.0,1672192.0,1641856.0,441582, [i|n],722432.0,1098240.0,901376.0,2722048.0,1999616.0,1623808.0
441582, [t|h],770304.0,384256.0,1353088.0,2507648.0,1737344.0,2123392.0,441582, [i|n],1095040.0,1105408.0,1174912.0,3375360.0,2280320.0,2269952.0
441582, [t|h],1100544.0,749056.0,510080.0,2359680.0,1259136.0,1610624.0,441582, [i|n],735104.0,355072.0,975104.0,2065280.0,1330176.0,1710208.0
441582, [t|h],1111168.0,734720.0,391936.0,2237824.0,1126656.0,1503104.0,441582, [i|n],620800.0,1111552.0,1187072.0,2919424.0,2298624.0,1807872.0
441582, [t|h],1107968.0,750848.0,547456.0,2406272.0,1298304.0,1655424.0,441582, [i|n],1463680.0,1158016.0,728704.0,3350400.0,1886720.0,2192384.0
441582, [t|h],1013376.0,1511424.0,314752.0,2839552.0,1826176.0,1328128.0,441582, [i|n],740096.0,1097216.0,461696.0,2299008.0,1558912.0,1201792.0
441582, [t|h],1007104.0,1012480.0,687232.0,2706816.0,1699712.0,1694336.0,441582, [i|n],717696.0,1236736.0,827136.0,2781568.0,2063872.0,1544832.0
441582, [t|h],598016.0,1046784.0,312960.0,1957760.0,1359744.0,910976.0,441582, [i|n],1101056.0,1001472.0,844672.0,2947200.0,1846144.0,1945728.0
441582, [t|h],1022976.0,784768.0,372480.0,2180224.0,1157248.0,1395456.0,441582, [i|n],1170304.0,1113216.0,665088.0,2948608.0,1778304.0,1835392.0
441582, [t|h],495104.0,1224448.0,625152.0,2344704.0,1849600.0,1120256.0,441582, [i|n],383744.0,1091968.0,957440.0,2433152.0,2049408.0,1341184.0
441582, [t|h],1020928.0,1179264.0,332288.0,2532480.0,1511552.0,1353216.0,441582, [i|n],1076480.0,1103872.0,521472.0,2701824.0,1625344.0,1597952.0
441582, [t|h],1005824.0,756992.0,209280.0,1972096.0,966272.0,1215104.0,441582, [i|n],699008.0,657408.0,683904.0,2040320.0,1341312.0,1382912.0
441582, [t|h],685440.0,1174656.0,312704.0,2172800.0,1487360.0,998144.0,441582, [i|n],791040.0,1057920.0,1666048.0,3515008.0,2723968.0,2457088.0
441582, [t|h],927232.0,1031296.0,626048.0,2584576.0,1657344.0,1553280.0,441582, [i|n],723584.0,1022592.0,883968.0,2630144.0,1906560.0,1607552.0
441582, [t|h],1103744.0,1452416.0,2224256.0,4780416.0,3676672.0,3328000.0,441582, [i|n],763008.0,696320.0,887168.0,2346496.0,1583488.0,1650176.0
441582, [t|h],1004288.0,756736.0,886144.0,2647168.0,1642880.0,1890432.0,441582, [i|n],729984.0,758656.0,829056.0,2317696.0,1587712.0,1559040.0
441582, [t|h],1155584.0,1097600.0,481024.0,2734208.0,1578624.0,1636608.0,441582, [i|n],1179520.0,1158656.0,585088.0,2923264.0,1743744.0,1764608.0
441582, [t|h],615424.0,740864.0,440448.0,1796736.0,1181312.0,1055872.0,441582, [i|n],1075968.0,1105280.0,831744.0,3012992.0,1937024.0,1907712.0
441582, [t|h],701312.0,1157376.0,142336.0,2001024.0,1299712.0,843648.0,441582, [i|n],669440.0,1233920.0,859904.0,2763264.0,2093824.0,1529344.0
441582, [t|h],671616.0,1122688.0,318464.0,2112768.0,1441152.0,990080.0,441582, [i|n],738432.0,750848.0,548736.0,2038016.0,1299584.0,1287168.0
