ID,A/B,Dwell A,Dwell B,UD(AB),DU(AB),UU(AB),DD(AB),A/B2,Dwell A2,Dwell B2,UD(AB2),DU(AB2),UU(AB2),DD(AB2),A/B3,Dwell A3,Dwell B3,UD(AB3),DU(AB3),UU(AB3),DD(AB3)
435832, [a|c],624000.0,1404032.0,1248000.0,3276032.0,2652032.0,1872000.0, [e|a],1960064.0,4260224.0,7710464.0,13930752.0,11970688.0,9670528.0, [h|e],400000.0,800000.0,599936.0,1799936.0,1399936.0,999936.0
435832, [a|c],109952.0,1170048.0,1850112.0,3130112.0,3020160.0,1960064.0, [e|a],1430016.0,2650240.0,9280512.0,13360768.0,11930752.0,10710528.0, [h|e],480000.0,650112.0,1440000.0,2570112.0,2090112.0,1920000.0
435832, [a|c],1490048.0,2340224.0,6110336.0,9940608.0,8450560.0,7600384.0, [e|a],1230080.0,1440128.0,419968.0,3090176.0,1860096.0,1650048.0, [h|e],860032.0,260096.0,419968.0,1540096.0,680064.0,1280000.0
435832, [a|c],480128.0,1540096.0,1410048.0,3430272.0,2950144.0,1890176.0, [e|a],419968.0,910080.0,3090176.0,4420224.0,4000256.0,3510144.0, [h|e],800128.0,610048.0,259968.0,1670144.0,870016.0,1060096.0
435832, [a|c],480000.0,160000.0,1220096.0,1860096.0,1380096.0,1700096.0, [e|a],739968.0,1010048.0,370048.0,2120064.0,1380096.0,1110016.0, [h|e],960128.0,419968.0,160000.0,1540096.0,579968.0,1120128.0
435832, [a|c],1170048.0,1000064.0,770048.0,2940160.0,1770112.0,1940096.0, [e|a],740096.0,740096.0,269952.0,1750144.0,1010048.0,1010048.0, [h|e],720000.0,440064.0,720000.0,1880064.0,1160064.0,1440000.0
435832, [a|c],580096.0,800000.0,3040128.0,4420224.0,3840128.0,3620224.0, [e|a],2299904.0,5600000.0,13400064.0,21299968.0,19000064.0,15699968.0, [h|e],790144.0,480000.0,3790208.0,5060352.0,4270208.0,4580352.0
435832, [a|c],1920128.0,1430144.0,60032.0,3410304.0,1490176.0,1980160.0, [e|a],950016.0,740096.0,3150208.0,4840320.0,3890304.0,4100224.0, [h|e],467968.0,1404032.0,624000.0,2496000.0,2028032.0,1091968.0
435832, [a|c],1330048.0,1440000.0,100096.0,2870144.0,1540096.0,1430144.0, [e|a],936064.0,936064.0,1248000.0,3120128.0,2184064.0,2184064.0, [h|e],690048.0,690048.0,220032.0,1600128.0,910080.0,910080.0
435832, [a|c],1330048.0,1280128.0,860032.0,3470208.0,2140160.0,2190080.0, [e|a],400000.0,560000.0,400128.0,1360128.0,960128.0,800128.0, [h|e],589952.0,740096.0,210048.0,1540096.0,950144.0,800000.0
435832, [a|c],320000.0,1380096.0,3260160.0,4960256.0,4640256.0,3580160.0, [e|a],910080.0,480000.0,850048.0,2240128.0,1330048.0,1760128.0, [h|e],540032.0,1200128.0,99968.0,1840128.0,1300096.0,640000.0
435832, [a|c],1219968.0,1330176.0,3170176.0,5720320.0,4500352.0,4390144.0, [e|a],99968.0,311936.0,1443072.0,1854976.0,1755008.0,1543040.0, [h|e],960000.0,510080.0,160000.0,1630080.0,670080.0,1120000.0
435832, [a|c],1650048.0,1380096.0,1000064.0,4030208.0,2380160.0,2650112.0, [e|a],936064.0,780032.0,1248000.0,2964096.0,2028032.0,2184064.0, [h|e],690048.0,380032.0,579968.0,1650048.0,960000.0,1270016.0
435832, [a|c],910080.0,1010048.0,850048.0,2770176.0,1860096.0,1760128.0, [e|a],909952.0,1059968.0,480128.0,2450048.0,1540096.0,1390080.0, [h|e],770048.0,880000.0,50048.0,1700096.0,930048.0,820096.0
435832, [a|c],409984.0,1200000.0,1910144.0,3520128.0,3110144.0,2320128.0, [e|a],311936.0,311936.0,1092096.0,1715968.0,1404032.0,1404032.0, [h|e],50048.0,620032.0,1010048.0,1680128.0,1630080.0,1060096.0
435832, [a|c],1540096.0,1340160.0,710016.0,3590272.0,2050176.0,2250112.0, [e|a],155904.0,990080.0,688000.0,1833984.0,1678080.0,843904.0, [h|e],480128.0,580096.0,369920.0,1430144.0,950016.0,850048.0
435832, [a|c],779904.0,935936.0,8424064.0,10139904.0,9360000.0,9203968.0, [e|a],640000.0,369920.0,750080.0,1760000.0,1120000.0,1390080.0, [h|e],210048.0,450048.0,290048.0,950144.0,740096.0,500096.0
435832, [a|c],320000.0,80000.0,1600000.0,2000000.0,1680000.0,1920000.0, [e|a],780032.0,780032.0,1248000.0,2808064.0,2028032.0,2028032.0, [h|e],1000064.0,960000.0,2790144.0,4750208.0,3750144.0,3790208.0
435832, [a|c],1330048.0,1330176.0,1350016.0,4010240.0,2680192.0,2680064.0, [e|a],1600128.0,3280128.0,10490624.0,15370880.0,13770752.0,12090752.0, [h|e],560000.0,830080.0,220032.0,1610112.0,1050112.0,780032.0
435832, [a|c],899968.0,320000.0,750080.0,1970048.0,1070080.0,1650048.0, [e|a],156032.0,468096.0,779904.0,1404032.0,1248000.0,935936.0, [h|e],579968.0,590080.0,850048.0,2020096.0,1440128.0,1430016.0
435832, [a|c],1280000.0,1230080.0,690048.0,3200128.0,1920128.0,1970048.0, [e|a],430080.0,1490048.0,11060608.0,12980736.0,12550656.0,11490688.0, [h|e],199936.0,800000.0,1410048.0,2409984.0,2210048.0,1609984.0
435832, [a|c],630016.0,1280000.0,4470272.0,6380288.0,5750272.0,5100288.0, [e|a],800000.0,4250240.0,11170688.0,16220928.0,15420928.0,11970688.0, [h|e],839936.0,840064.0,340096.0,2020096.0,1180160.0,1180032.0
435832, [a|c],640000.0,1430016.0,850048.0,2920064.0,2280064.0,1490048.0, [e|a],1404032.0,311936.0,312064.0,2028032.0,624000.0,1716096.0, [h|e],1059968.0,1280128.0,1530112.0,3870208.0,2810240.0,2590080.0
435832, [a|c],590080.0,1810048.0,6960384.0,9360512.0,8770432.0,7550464.0, [e|a],1160064.0,530048.0,2140160.0,3830272.0,2670208.0,3300224.0, [h|e],610048.0,889984.0,230016.0,1730048.0,1120000.0,840064.0
435832, [a|c],99968.0,1440128.0,2110080.0,3650176.0,3550208.0,2210048.0, [e|a],156032.0,312064.0,1403904.0,1872000.0,1715968.0,1559936.0, [h|e],690048.0,60032.0,1330048.0,2080128.0,1390080.0,2020096.0
435832, [a|c],480000.0,1430016.0,3450240.0,5360256.0,4880256.0,3930240.0, [e|a],50048.0,4270336.0,14170752.0,18491136.0,18441088.0,14220800.0, [h|e],1710080.0,280064.0,4600192.0,6590336.0,4880256.0,6310272.0
435832, [a|c],429952.0,50048.0,900096.0,1380096.0,950144.0,1330048.0, [e|a],690048.0,800000.0,259968.0,1750016.0,1059968.0,950016.0, [h|e],600064.0,1380096.0,3650176.0,5630336.0,5030272.0,4250240.0
435832, [a|c],1070080.0,1120128.0,880000.0,3070208.0,2000128.0,1950080.0, [e|a],269952.0,370048.0,850048.0,1490048.0,1220096.0,1120000.0, [h|e],1010048.0,1219968.0,1940224.0,4170240.0,3160192.0,2950272.0
435832, [a|c],210048.0,1220096.0,1650048.0,3080192.0,2870144.0,1860096.0, [e|a],780032.0,312064.0,2807936.0,3900032.0,3120000.0,3587968.0, [h|e],1330048.0,1440128.0,770048.0,3540224.0,2210176.0,2100096.0
435832, [a|c],880128.0,560000.0,2880128.0,4320256.0,3440128.0,3760256.0, [e|a],779904.0,936064.0,624000.0,2339968.0,1560064.0,1403904.0, [h|e],1330176.0,1440000.0,10500608.0,13270784.0,11940608.0,11830784.0
441582, [a|c],733440.0,1012992.0,816768.0,2563200.0,1829760.0,1550208.0, [e|a],314368.0,624896.0,61440.0,1000704.0,686336.0,375808.0, [h|e],951936.0,641024.0,201600.0,1794560.0,842624.0,1153536.0
441582, [a|c],1065728.0,709504.0,623232.0,2398464.0,1332736.0,1688960.0, [e|a],311552.0,1433344.0,80000.0,1824896.0,1513344.0,391552.0, [h|e],1157504.0,1148160.0,5015296.0,7320960.0,6163456.0,6172800.0
441582, [a|c],1105408.0,1124992.0,89856.0,2320256.0,1214848.0,1195264.0, [e|a],739456.0,996096.0,49792.0,1785344.0,1045888.0,789248.0, [h|e],840448.0,736384.0,580736.0,2157568.0,1317120.0,1421184.0
441582, [a|c],1266688.0,1220224.0,551936.0,3038848.0,1772160.0,1818624.0, [e|a],1029248.0,670464.0,49920.0,1749632.0,720384.0,1079168.0, [h|e],1028608.0,600960.0,203776.0,1833344.0,804736.0,1232384.0
441582, [a|c],732032.0,707712.0,745600.0,2185344.0,1453312.0,1477632.0, [e|a],752640.0,1035264.0,41728.0,1829632.0,1076992.0,794368.0, [h|e],987136.0,1016960.0,172672.0,2176768.0,1189632.0,1159808.0
441582, [a|c],1011072.0,954752.0,693632.0,2659456.0,1648384.0,1704704.0, [e|a],1045376.0,645760.0,196096.0,1887232.0,841856.0,1241472.0, [h|e],1007232.0,998784.0,330496.0,2336512.0,1329280.0,1337728.0
441582, [a|c],769536.0,1149440.0,3256448.0,5175424.0,4405888.0,4025984.0, [e|a],417792.0,644352.0,422272.0,1484416.0,1066624.0,840064.0, [h|e],1088768.0,676480.0,61312.0,1826560.0,737792.0,1150080.0
441582, [a|c],830592.0,833536.0,2754048.0,4418176.0,3587584.0,3584640.0, [e|a],372992.0,1071744.0,1644160.0,3088896.0,2715904.0,2017152.0, [h|e],686336.0,1003392.0,312960.0,2002688.0,1316352.0,999296.0
441582, [a|c],1105152.0,1109504.0,460416.0,2675072.0,1569920.0,1565568.0, [e|a],647296.0,359936.0,309810816.0,310818048.0,310170752.0,310458112.0, [h|e],1033344.0,832896.0,5120.0,1871360.0,838016.0,1038464.0
441582, [a|c],1079808.0,1831040.0,12007936.0,14918784.0,13838976.0,13087744.0, [e|a],400128.0,388992.0,327680.0,1116800.0,716672.0,727808.0, [h|e],668160.0,526592.0,156416.0,1351168.0,683008.0,824576.0
441582, [a|c],962048.0,1247104.0,3193984.0,5403136.0,4441088.0,4156032.0, [e|a],367232.0,400000.0,321664.0,1088896.0,721664.0,688896.0, [h|e],881024.0,1008000.0,51200.0,1940224.0,1059200.0,932224.0
441582, [a|c],1042944.0,641792.0,199040.0,1883776.0,840832.0,1241984.0, [e|a],1025408.0,534272.0,156288.0,1715968.0,690560.0,1181696.0, [h|e],1040256.0,1040768.0,471168.0,2552192.0,1511936.0,1511424.0
441582, [a|c],1103616.0,744192.0,403584.0,2251392.0,1147776.0,1507200.0, [e|a],1115008.0,654720.0,56064.0,1825792.0,710784.0,1171072.0, [h|e],749056.0,712320.0,66944.0,1528320.0,779264.0,816000.0
441582, [a|c],361216.0,1108608.0,7157504.0,8627328.0,8266112.0,7518720.0, [e|a],1166592.0,1003264.0,1675008.0,3844864.0,2678272.0,2841600.0, [h|e],1470208.0,1138560.0,90752.0,2699520.0,1229312.0,1560960.0
441582, [a|c],1457152.0,736256.0,590592.0,2784000.0,1326848.0,2047744.0, [e|a],391424.0,1012992.0,774912.0,2179328.0,1787904.0,1166336.0, [h|e],1116416.0,990208.0,44288.0,2150912.0,1034496.0,1160704.0
441582, [a|c],1102720.0,711424.0,243584.0,2057728.0,955008.0,1346304.0, [e|a],1470592.0,1025152.0,68096.0,2563840.0,1093248.0,1538688.0, [h|e],1086592.0,1108352.0,400512.0,2595456.0,1508864.0,1487104.0
441582, [a|c],1152896.0,1066752.0,6509568.0,8729216.0,7576320.0,7662464.0, [e|a],524544.0,889984.0,748800.0,2163328.0,1638784.0,1273344.0, [h|e],1066496.0,1465728.0,360320.0,2892544.0,1826048.0,1426816.0
441582, [a|c],1452544.0,801152.0,5390848.0,7644544.0,6192000.0,6843392.0, [e|a],1383680.0,1031040.0,39936.0,2454656.0,1070976.0,1423616.0, [h|e],1102080.0,1134976.0,640256.0,2877312.0,1775232.0,1742336.0
441582, [a|c],651136.0,1065344.0,719104.0,2435584.0,1784448.0,1370240.0, [e|a],675456.0,845568.0,156416.0,1677440.0,1001984.0,831872.0, [h|e],1076608.0,1015168.0,59264.0,2151040.0,1074432.0,1135872.0
441582, [a|c],1091712.0,928512.0,50816.0,2071040.0,979328.0,1142528.0, [e|a],1099264.0,1114880.0,80256.0,2294400.0,1195136.0,1179520.0, [h|e],1139456.0,2129024.0,1511296.0,4779776.0,3640320.0,2650752.0
441582, [a|c],1097088.0,786176.0,5036416.0,6919680.0,5822592.0,6133504.0, [e|a],1005952.0,704256.0,156544.0,1866752.0,860800.0,1162496.0, [h|e],740352.0,684800.0,25344.0,1450496.0,710144.0,765696.0
441582, [a|c],997760.0,846464.0,5511296.0,7355520.0,6357760.0,6509056.0, [e|a],524800.0,624896.0,158208.0,1307904.0,783104.0,683008.0, [h|e],1029376.0,1056384.0,774400.0,2860160.0,1830784.0,1803776.0
441582, [a|c],924800.0,1087744.0,1538304.0,3550848.0,2626048.0,2463104.0, [e|a],1186176.0,1003136.0,35456.0,2224768.0,1038592.0,1221632.0, [h|e],1470464.0,706944.0,156416.0,2333824.0,863360.0,1626880.0
441582, [a|c],991488.0,1097216.0,260608.0,2349312.0,1357824.0,1252096.0, [e|a],712576.0,1136384.0,3587712.0,5436672.0,4724096.0,4300288.0, [h|e],1173120.0,637952.0,49280.0,1860352.0,687232.0,1222400.0
441582, [a|c],979456.0,1009024.0,211584.0,2200064.0,1220608.0,1191040.0, [e|a],1104384.0,1391104.0,57088.0,2552576.0,1448192.0,1161472.0, [h|e],1085056.0,695040.0,45056.0,1825152.0,740096.0,1130112.0
441582, [a|c],1168512.0,1099008.0,162688.0,2430208.0,1261696.0,1331200.0, [e|a],1441024.0,741120.0,440064.0,2622208.0,1181184.0,1881088.0, [h|e],1104512.0,1086592.0,19456.0,2210560.0,1106048.0,1123968.0
441582, [a|c],805120.0,1103488.0,850304.0,2758912.0,1953792.0,1655424.0, [e|a],1395712.0,587520.0,45952.0,2029184.0,633472.0,1441664.0, [h|e],1005952.0,688512.0,161536.0,1856000.0,850048.0,1167488.0
441582, [a|c],1043456.0,1021824.0,292224.0,2357504.0,1314048.0,1335680.0, [e|a],785536.0,539648.0,140544.0,1465728.0,680192.0,926080.0, [h|e],1074176.0,1043968.0,735744.0,2853888.0,1779712.0,1809920.0
441582, [a|c],1154688.0,1218688.0,1152768.0,3526144.0,2371456.0,2307456.0, [e|a],1134976.0,1136128.0,878464.0,3149568.0,2014592.0,2013440.0, [h|e],1111552.0,1091712.0,745344.0,2948608.0,1837056.0,1856896.0
441582, [a|c],640256.0,1104384.0,590080.0,2334720.0,1694464.0,1230336.0, [e|a],1462912.0,344832.0,1163264.0,2971008.0,1508096.0,2626176.0, [h|e],1123200.0,660608.0,44160.0,1827968.0,704768.0,1167360.0
441582, [a|c],635776.0,720896.0,640000.0,1996672.0,1360896.0,1275776.0, [e|a],469120.0,375936.0,313216.0,1158272.0,689152.0,782336.0, [h|e],1086464.0,998272.0,69120.0,2153856.0,1067392.0,1155584.0
441582, [a|c],1123456.0,1120896.0,14428032.0,16672384.0,15548928.0,15551488.0, [e|a],1067648.0,1485312.0,291328.0,2844288.0,1776640.0,1358976.0, [h|e],758016.0,678656.0,50816.0,1487488.0,729472.0,808832.0
441582, [a|c],1485824.0,1102592.0,400384.0,2988800.0,1502976.0,1886208.0, [e|a],1113856.0,1029376.0,70400.0,2213632.0,1099776.0,1184256.0, [h|e],895616.0,385664.0,2533632.0,3814912.0,2919296.0,3429248.0
441582, [a|c],725760.0,1188608.0,157312.0,2071680.0,1345920.0,883072.0, [e|a],757504.0,380544.0,739968.0,1878016.0,1120512.0,1497472.0, [h|e],797568.0,987136.0,44928.0,1829632.0,1032064.0,842496.0
441582, [a|c],853248.0,776192.0,6824576.0,8454016.0,7600768.0,7677824.0, [e|a],729344.0,380032.0,340096.0,1449472.0,720128.0,1069440.0, [h|e],1111168.0,1100416.0,235136.0,2446720.0,1335552.0,1346304.0
441582, [a|c],1055872.0,1121536.0,624000.0,2801408.0,1745536.0,1679872.0, [e|a],350464.0,1018112.0,432768.0,1801344.0,1450880.0,783232.0, [h|e],1112704.0,728576.0,5364992.0,7206272.0,6093568.0,6477696.0
441582, [a|c],1217920.0,776064.0,9676672.0,11670656.0,10452736.0,10894592.0, [e|a],419328.0,295808.0,50048.0,765184.0,345856.0,469376.0, [h|e],710016.0,1074816.0,1120384.0,2905216.0,2195200.0,1830400.0
441582, [a|c],683136.0,708096.0,1082240.0,2473472.0,1790336.0,1765376.0, [e|a],388096.0,1005824.0,1153536.0,2547456.0,2159360.0,1541632.0, [h|e],1083264.0,712960.0,756096.0,2552320.0,1469056.0,1839360.0
441582, [a|c],1427840.0,1194112.0,3498880.0,6120832.0,4692992.0,4926720.0, [e|a],1125504.0,1396992.0,39168.0,2561664.0,1436160.0,1164672.0, [h|e],750848.0,1447296.0,946304.0,3144448.0,2393600.0,1697152.0
441582, [a|c],1045504.0,957440.0,494080.0,2497024.0,1451520.0,1539584.0, [e|a],735232.0,699648.0,170368.0,1605248.0,870016.0,905600.0, [h|e],771328.0,655360.0,45056.0,1471744.0,700416.0,816384.0
441582, [a|c],988672.0,1095296.0,140288.0,2224256.0,1235584.0,1128960.0, [e|a],737792.0,1439488.0,990848.0,3168128.0,2430336.0,1728640.0, [h|e],1167360.0,605184.0,50048.0,1822592.0,655232.0,1217408.0
441582, [a|c],860416.0,1157120.0,8220928.0,10238464.0,9378048.0,9081344.0, [e|a],1104512.0,1017344.0,60288.0,2182144.0,1077632.0,1164800.0, [h|e],1101184.0,1440768.0,94976.0,2636928.0,1535744.0,1196160.0
441582, [a|c],1110144.0,1096576.0,610176.0,2816896.0,1706752.0,1720320.0, [e|a],1227776.0,1087872.0,541696.0,2857344.0,1629568.0,1769472.0, [h|e],765312.0,1016320.0,54400.0,1836032.0,1070720.0,819712.0
441582, [a|c],950912.0,1126400.0,11663488.0,13740800.0,12789888.0,12614400.0, [e|a],1433856.0,1041024.0,60672.0,2535552.0,1101696.0,1494528.0, [h|e],752256.0,1443328.0,2228224.0,4423808.0,3671552.0,2980480.0
441582, [a|c],1378176.0,1233152.0,611328.0,3222656.0,1844480.0,1989504.0, [e|a],1147648.0,1017088.0,45184.0,2209920.0,1062272.0,1192832.0, [h|e],725888.0,1114112.0,5175808.0,7015808.0,6289920.0,5901696.0
441582, [a|c],633984.0,1115904.0,408192.0,2158080.0,1524096.0,1042176.0, [e|a],980224.0,646528.0,182912.0,1809664.0,829440.0,1163136.0, [h|e],1477248.0,943104.0,44800.0,2465152.0,987904.0,1522048.0
441582, [a|c],1091456.0,741888.0,451328.0,2284672.0,1193216.0,1542784.0, [e|a],769664.0,1450112.0,1570432.0,3790208.0,3020544.0,2340096.0, [h|e],777472.0,654592.0,69376.0,1501440.0,723968.0,846848.0
441582, [a|c],1086976.0,1090304.0,70784.0,2248064.0,1161088.0,1157760.0, [e|a],600960.0,644224.0,63744.0,1308928.0,707968.0,664704.0, [h|e],1121024.0,663552.0,50048.0,1834624.0,713600.0,1171072.0
441582, [a|c],1188480.0,1005568.0,312192.0,2506240.0,1317760.0,1500672.0, [e|a],1002240.0,1108096.0,154496.0,2264832.0,1262592.0,1156736.0, [h|e],1096576.0,1331840.0,777984.0,3206400.0,2109824.0,1874560.0
441582, [a|c],718848.0,1108480.0,689920.0,2517248.0,1798400.0,1408768.0, [e|a],1003520.0,640384.0,161792.0,1805696.0,802176.0,1165312.0, [h|e],1092736.0,733952.0,2698368.0,4525056.0,3432320.0,3791104.0
441582, [a|c],1014528.0,740224.0,974464.0,2729216.0,1714688.0,1988992.0, [e|a],1016832.0,1013632.0,66688.0,2097152.0,1080320.0,1083520.0, [h|e],1160448.0,1031680.0,40960.0,2233088.0,1072640.0,1201408.0
441582, [a|c],645376.0,1072256.0,392192.0,2109824.0,1464448.0,1037568.0, [e|a],1159552.0,1467392.0,63744.0,2690688.0,1531136.0,1223296.0, [h|e],720896.0,844416.0,238592.0,1803904.0,1083008.0,959488.0
441582, [a|c],1077120.0,639232.0,68096.0,1784448.0,707328.0,1145216.0, [e|a],468736.0,469760.0,231936.0,1170432.0,701696.0,700672.0, [h|e],613248.0,715776.0,942720.0,2271744.0,1658496.0,1555968.0
441582, [a|c],812544.0,1151488.0,3194368.0,5158400.0,4345856.0,4006912.0, [e|a],359808.0,648064.0,775040.0,1782912.0,1423104.0,1134848.0, [h|e],1072256.0,642944.0,69504.0,1784704.0,712448.0,1141760.0
441582, [a|c],1011456.0,729344.0,81792.0,1822592.0,811136.0,1093248.0, [e|a],761472.0,708352.0,5888.0,1475712.0,714240.0,767360.0, [h|e],637568.0,953344.0,156800.0,1747712.0,1110144.0,794368.0
441582, [a|c],740864.0,757760.0,460032.0,1958656.0,1217792.0,1200896.0, [e|a],721280.0,1044992.0,19968.0,1786240.0,1064960.0,741248.0, [h|e],757376.0,1130752.0,118784.0,2006912.0,1249536.0,876160.0
441582, [a|c],1099776.0,1080320.0,237440.0,2417536.0,1317760.0,1337216.0, [e|a],1044096.0,1085056.0,435712.0,2564864.0,1520768.0,1479808.0, [h|e],960384.0,638976.0,178432.0,1777792.0,817408.0,1138816.0
441582, [a|c],674816.0,715520.0,325504.0,1715840.0,1041024.0,1000320.0, [e|a],1469696.0,157952.0,59776.0,1687424.0,217728.0,1529472.0, [h|e],1129728.0,1023616.0,54272.0,2207616.0,1077888.0,1184000.0
441582, [a|c],862208.0,1103232.0,515584.0,2481024.0,1618816.0,1377792.0, [e|a],1115136.0,1006464.0,54016.0,2175616.0,1060480.0,1169152.0, [h|e],607872.0,1521792.0,3313152.0,5442816.0,4834944.0,3921024.0
441582, [a|c],1106688.0,740480.0,579840.0,2427008.0,1320320.0,1686528.0, [e|a],863104.0,998016.0,140288.0,2001408.0,1138304.0,1003392.0, [h|e],1486208.0,640128.0,41088.0,2167424.0,681216.0,1527296.0
441582, [a|c],862080.0,1159680.0,1862912.0,3884672.0,3022592.0,2724992.0, [e|a],1486208.0,629632.0,40320.0,2156160.0,669952.0,1526528.0, [h|e],821504.0,1105664.0,5074176.0,7001344.0,6179840.0,5895680.0
441582, [a|c],1217792.0,738560.0,4650624.0,6606976.0,5389184.0,5868416.0, [e|a],1401984.0,627968.0,768896.0,2798848.0,1396864.0,2170880.0, [h|e],1208960.0,923008.0,60928.0,2192896.0,983936.0,1269888.0
441582, [a|c],977280.0,689024.0,195072.0,1861376.0,884096.0,1172352.0, [e|a],659200.0,1009408.0,43648.0,1712256.0,1053056.0,702848.0, [h|e],1167232.0,1476480.0,297856.0,2941568.0,1774336.0,1465088.0
441582, [a|c],1241216.0,653440.0,4984064.0,6878720.0,5637504.0,6225280.0, [e|a],1097344.0,640000.0,70016.0,1807360.0,710016.0,1167360.0, [h|e],1050880.0,1046144.0,374016.0,2471040.0,1420160.0,1424896.0
441582, [a|c],1088128.0,1474560.0,929664.0,3492352.0,2404224.0,2017792.0, [e|a],1102720.0,646528.0,63360.0,1812608.0,709888.0,1166080.0, [h|e],740864.0,1085568.0,240000.0,2066432.0,1325568.0,980864.0
441582, [a|c],915840.0,676096.0,156288.0,1748224.0,832384.0,1072128.0, [e|a],468992.0,650752.0,313216.0,1432960.0,963968.0,782208.0, [h|e],1104896.0,645376.0,60032.0,1810304.0,705408.0,1164928.0
441582, [a|c],1032064.0,728576.0,8748544.0,10509184.0,9477120.0,9780608.0, [e|a],930944.0,1051008.0,157696.0,2139648.0,1208704.0,1088640.0, [h|e],1511296.0,1360896.0,55808.0,2928000.0,1416704.0,1567104.0
441582, [a|c],656384.0,1072256.0,2073856.0,3802496.0,3146112.0,2730240.0, [e|a],749696.0,1501056.0,1050368.0,3301120.0,2551424.0,1800064.0, [h|e],622080.0,1100544.0,697728.0,2420352.0,1798272.0,1319808.0
441582, [a|c],1115008.0,1459840.0,819328.0,3394176.0,2279168.0,1934336.0, [e|a],1546752.0,712448.0,170496.0,2429696.0,882944.0,1717248.0, [h|e],1114240.0,1021056.0,62720.0,2198016.0,1083776.0,1176960.0
441582, [a|c],1106048.0,1069312.0,515712.0,2691072.0,1585024.0,1621760.0, [e|a],376064.0,672512.0,782336.0,1830912.0,1454848.0,1158400.0, [h|e],1107328.0,993280.0,45056.0,2145664.0,1038336.0,1152384.0
441582, [a|c],1012864.0,1104256.0,354304.0,2471424.0,1458560.0,1367168.0, [e|a],376192.0,847360.0,312576.0,1536128.0,1159936.0,688768.0, [h|e],1133696.0,1016064.0,242560.0,2392320.0,1258624.0,1376256.0
441582, [a|c],1043200.0,1404800.0,1201792.0,3649792.0,2606592.0,2244992.0, [e|a],1014016.0,1009792.0,224000.0,2247808.0,1233792.0,1238016.0, [h|e],728448.0,1080320.0,558208.0,2366976.0,1638528.0,1286656.0
441582, [a|c],1215360.0,1052928.0,385792.0,2654080.0,1438720.0,1601152.0, [e|a],1209088.0,948992.0,72192.0,2230272.0,1021184.0,1281280.0, [h|e],1429760.0,1105792.0,84736.0,2620288.0,1190528.0,1514496.0
441582, [a|c],692608.0,727424.0,3275648.0,4695680.0,4003072.0,3968256.0, [e|a],389632.0,350592.0,342400.0,1082624.0,692992.0,732032.0, [h|e],1054336.0,1444224.0,378112.0,2876672.0,1822336.0,1432448.0
441582, [a|c],686976.0,1521792.0,157312.0,2366080.0,1679104.0,844288.0, [e|a],740480.0,1026048.0,219392.0,1985920.0,1245440.0,959872.0, [h|e],1123584.0,649472.0,49664.0,1822720.0,699136.0,1173248.0
441582, [a|c],1113216.0,1129984.0,679296.0,2922496.0,1809280.0,1792512.0, [e|a],684288.0,1088000.0,157184.0,1929472.0,1245184.0,841472.0, [h|e],973568.0,1155200.0,415488.0,2544256.0,1570688.0,1389056.0
441582, [a|c],722944.0,727552.0,902144.0,2352640.0,1629696.0,1625088.0, [e|a],650880.0,1186432.0,60160.0,1897472.0,1246592.0,711040.0, [h|e],1481600.0,1086976.0,1982592.0,4551168.0,3069568.0,3464192.0
441582, [a|c],1080832.0,1460608.0,365696.0,2907136.0,1826304.0,1446528.0, [e|a],982912.0,661504.0,172672.0,1817088.0,834176.0,1155584.0, [h|e],1080832.0,1144448.0,461952.0,2687232.0,1606400.0,1542784.0
441582, [a|c],1398016.0,1520896.0,8768512.0,11687424.0,10289408.0,10166528.0, [e|a],1147776.0,629888.0,60288.0,1837952.0,690176.0,1208064.0, [h|e],1022848.0,695680.0,161920.0,1880448.0,857600.0,1184768.0
441582, [a|c],1196032.0,733696.0,538880.0,2468608.0,1272576.0,1734912.0, [e|a],1091840.0,1065856.0,596864.0,2754560.0,1662720.0,1688704.0, [h|e],755840.0,959232.0,409728.0,2124800.0,1368960.0,1165568.0
441582, [a|c],1160320.0,1157632.0,3566336.0,5884288.0,4723968.0,4726656.0, [e|a],1079936.0,855424.0,156288.0,2091648.0,1011712.0,1236224.0, [h|e],1044864.0,991360.0,161664.0,2197888.0,1153024.0,1206528.0
441582, [a|c],1142144.0,790784.0,2184576.0,4117504.0,2975360.0,3326720.0, [e|a],635520.0,874752.0,157184.0,1667456.0,1031936.0,792704.0, [h|e],974976.0,1029376.0,203904.0,2208256.0,1233280.0,1178880.0
441582, [a|c],561664.0,761216.0,358912.0,1681792.0,1120128.0,920576.0, [e|a],398720.0,672512.0,810240.0,1881472.0,1482752.0,1208960.0, [h|e],1001984.0,913536.0,171264.0,2086784.0,1084800.0,1173248.0
441582, [a|c],761856.0,439680.0,2863616.0,4065152.0,3303296.0,3625472.0, [e|a],279168.0,966400.0,1152640.0,2398208.0,2119040.0,1431808.0, [h|e],1474304.0,712064.0,1182464.0,3368832.0,1894528.0,2656768.0
441582, [a|c],606720.0,751488.0,314624.0,1672832.0,1066112.0,921344.0, [e|a],760960.0,639872.0,60800.0,1461632.0,700672.0,821760.0, [h|e],963328.0,964992.0,196096.0,2124416.0,1161088.0,1159424.0
